,location,total_sqft,bath,price,bhk,price_per_sqft
6501,Mysore Road,1175.0,2.0,70.5,2,6000.0
6502,Mysore Road,1248.52,3.0,115.0,3,9210.90571236344
6503,Mysore Road,1080.0,2.0,60.0,3,5555.555555555556
6504,Mysore Road,1500.0,3.0,70.0,3,4666.666666666667
6505,Mysore Road,883.0,2.0,37.0,2,4190.260475651189
6506,Mysore Road,1175.0,2.0,86.68,2,7377.021276595745
6507,Mysore Road,1082.0,2.0,45.0,3,4158.964879852126
6508,NGR Layout,1020.0,2.0,45.9,2,4500.0
6509,NGR Layout,1105.0,2.0,49.73,2,4500.4524886877825
6510,NGR Layout,1022.0,2.0,45.9,2,4491.19373776908
6511,NGR Layout,1020.0,2.0,45.0,2,4411.764705882353
6512,NGR Layout,1019.0,2.0,45.9,2,4504.41609421001
6513,NGR Layout,1020.0,2.0,46.0,2,4509.803921568628
6514,NGR Layout,1021.0,2.0,46.0,2,4505.386875612145
6515,NGR Layout,1021.0,2.0,45.9,2,4495.592556317336
6516,NRI Layout,1565.0,2.0,75.0,3,4792.332268370607
6517,NRI Layout,2500.0,5.0,130.0,5,5200.0
6518,NRI Layout,1125.0,2.0,45.56,2,4049.777777777778
6519,NRI Layout,2150.0,4.0,115.0,4,5348.837209302325
6520,NRI Layout,1200.0,4.0,95.0,4,7916.666666666667
6521,NRI Layout,1250.0,2.0,75.0,2,6000.0
6522,NRI Layout,1789.0,3.0,75.0,3,4192.286193404137
6523,NRI Layout,1731.0,3.0,64.11,3,3703.639514731369
6524,NRI Layout,2400.0,2.0,125.0,2,5208.333333333333
6525,NRI Layout,2700.0,5.0,95.75,4,3546.296296296296
6526,NS Palya,1500.0,10.0,165.0,8,11000.0
6527,NS Palya,2000.0,2.0,160.0,2,8000.0
6528,Nagadevanahalli,1350.0,4.0,145.0,4,10740.74074074074
6529,Nagadevanahalli,1080.0,2.0,39.0,2,3611.1111111111113
6530,Nagadevanahalli,1090.0,2.0,36.0,2,3302.7522935779816
6531,Nagadevanahalli,1250.0,2.0,65.0,3,5200.0
6532,Nagadevanahalli,2400.0,2.0,135.0,2,5625.0
6533,Nagadevanahalli,1240.0,2.0,65.0,3,5241.935483870968
6534,Nagadevanahalli,1240.0,2.0,65.0,3,5241.935483870968
6535,Nagadevanahalli,1050.0,3.0,85.0,4,8095.238095238095
6536,Naganathapura,1001.0,2.0,33.03,2,3299.7002997002996
6537,Naganathapura,1103.0,2.0,55.0,2,4986.400725294651
6538,Naganathapura,1200.0,7.0,100.0,8,8333.333333333334
6539,Naganathapura,1143.0,2.0,62.0,2,5424.321959755031
6540,Naganathapura,1200.0,6.0,86.0,5,7166.666666666667
6541,Naganathapura,2260.0,3.0,80.0,2,3539.8230088495575
6542,Naganathapura,600.0,1.0,33.0,1,5500.0
6543,Naganathapura,1451.0,3.0,68.0,3,4686.423156443831
6544,Naganathapura,1200.0,1.0,39.82,1,3318.3333333333335
6545,Nagappa Reddy Layout,1209.0,2.0,50.0,2,4135.6492969396195
6546,Nagappa Reddy Layout,1100.0,2.0,43.5,2,3954.5454545454545
6547,Nagappa Reddy Layout,1495.0,2.0,65.0,3,4347.826086956522
6548,Nagappa Reddy Layout,1820.0,3.0,79.5,3,4368.131868131868
6549,Nagappa Reddy Layout,1350.0,3.0,60.0,3,4444.444444444444
6550,Nagappa Reddy Layout,1495.0,2.0,70.0,3,4682.274247491639
6551,Nagaraja Garden,1256.0,2.0,62.8,2,5000.0
6552,Nagaraja Garden,1430.0,3.0,78.65,3,5500.000000000001
6553,Nagaraja Garden,1430.0,2.0,78.65,3,5500.000000000001
6554,Nagaraja Garden,1256.0,2.0,62.8,2,5000.0
6555,Nagarbhavi,1630.0,2.0,98.0,3,6012.269938650306
6556,Nagarbhavi,1350.0,3.0,150.0,3,11111.111111111111
6557,Nagarbhavi,1200.0,2.0,150.0,2,12500.0
6558,Nagarbhavi,2400.0,3.0,160.0,3,6666.666666666667
6559,Nagarbhavi,600.0,2.0,100.0,4,16666.666666666668
6560,Nagarbhavi,600.0,2.0,80.0,3,13333.333333333334
6561,Nagarbhavi,600.0,3.0,100.0,3,16666.666666666668
6562,Nagarbhavi,1055.0,2.0,55.0,2,5213.270142180095
6563,Nagarbhavi,600.0,3.0,83.0,3,13833.333333333334
6564,Nagarbhavi,1223.0,2.0,60.0,2,4905.968928863451
6565,Nagarbhavi,956.0,2.0,49.0,2,5125.523012552301
6566,Nagarbhavi,1560.0,3.0,66.0,3,4230.7692307692305
6567,Nagarbhavi,1200.0,2.0,150.0,2,12500.0
6568,Nagarbhavi,1400.0,2.0,85.0,3,6071.428571428572
6569,Nagarbhavi,1515.0,2.0,79.0,3,5214.521452145214
6570,Nagarbhavi,300.0,1.0,20.0,1,6666.666666666667
6571,Nagarbhavi,1250.0,3.0,175.0,4,14000.0
6572,Nagarbhavi,710.0,2.0,40.0,1,5633.802816901409
6573,Nagarbhavi,1850.0,3.0,88.0,3,4756.756756756757
6574,Nagarbhavi,1020.0,2.0,55.0,2,5392.156862745098
6575,Nagarbhavi,1850.0,3.0,90.0,3,4864.864864864865
6576,Nagarbhavi,1120.0,2.0,53.0,2,4732.142857142857
6577,Nagarbhavi,1850.0,2.0,88.0,3,4756.756756756757
6578,Nagarbhavi,1146.0,2.0,50.0,2,4363.001745200698
6579,Nagarbhavi,1850.0,2.0,89.0,3,4810.810810810811
6580,Nagarbhavi,1190.0,2.0,63.0,2,5294.117647058823
6581,Nagarbhavi,1050.0,2.0,80.0,2,7619.047619047619
6582,Nagarbhavi,800.0,3.0,95.0,3,11875.0
6583,Nagarbhavi,600.0,5.0,95.0,4,15833.333333333334
6584,Nagarbhavi,2500.0,3.0,180.0,5,7200.0
6585,Nagarbhavi,1200.0,4.0,205.0,3,17083.333333333332
6586,Nagarbhavi,1050.0,3.0,175.0,3,16666.666666666668
6587,Nagarbhavi,1350.0,3.0,60.0,3,4444.444444444444
6588,Nagarbhavi,600.0,3.0,77.0,4,12833.333333333334
6589,Nagarbhavi,1250.0,3.0,170.0,2,13600.0
6590,Nagarbhavi,1635.0,3.0,85.0,3,5198.7767584097855
6591,Nagarbhavi,1400.0,2.0,135.0,3,9642.857142857143
6592,Nagarbhavi,2200.0,2.0,99.0,3,4500.0
6593,Nagarbhavi,1080.0,2.0,49.0,2,4537.037037037037
6594,Nagarbhavi,1800.0,3.0,180.0,4,10000.0
6595,Nagarbhavi,600.0,4.0,78.0,4,13000.0
6596,Nagarbhavi,600.0,3.0,100.0,4,16666.666666666668
6597,Nagarbhavi,1225.0,2.0,58.0,2,4734.693877551021
6598,Nagasandra,980.0,2.0,48.0,2,4897.959183673469
6599,Nagasandra,1500.0,5.0,130.0,6,8666.666666666666
6600,Nagasandra,4050.0,5.0,140.0,5,3456.7901234567903
6601,Nagasandra,1470.0,2.0,110.0,3,7482.993197278912
6602,Nagasandra,1310.0,3.0,95.0,4,7251.908396946565
6603,Nagasandra,2400.0,4.0,145.0,4,6041.666666666667
6604,Nagasandra,7000.0,8.0,450.0,4,6428.571428571428
6605,Nagasandra,1650.0,3.0,95.0,3,5757.575757575758
6606,Nagasandra,1500.0,2.0,91.0,2,6066.666666666667
6607,Nagasandra,4000.0,8.0,160.0,8,4000.0
6608,Nagashetty Halli,1350.0,2.0,65.0,2,4814.814814814815
6609,Nagashetty Halli,1386.0,3.0,93.0,4,6709.95670995671
6610,Nagashetty Halli,750.0,2.0,40.0,2,5333.333333333333
6611,Nagavara,400.0,1.0,14.0,1,3500.0
6612,Nagavara,2172.65,3.0,120.0,4,5523.208984419948
6613,Nagavara,1545.0,2.0,58.0,3,3754.045307443366
6614,Nagavara,2319.0,3.0,180.0,3,7761.966364812419
6615,Nagavara,2430.0,4.0,180.0,3,7407.407407407408
6616,Nagavara,936.0,2.0,40.2,2,4294.871794871795
6617,Nagavara,1125.0,2.0,44.5,2,3955.5555555555557
6618,Nagavara,1315.0,2.0,70.0,2,5323.19391634981
6619,Nagavara,1077.0,2.0,50.0,2,4642.525533890436
6620,Nagavara,2496.0,4.0,125.0,4,5008.01282051282
6621,Nagavara,1110.0,2.0,44.95,2,4049.5495495495497
6622,Nagavara,1247.0,2.0,58.56,2,4696.0705693664795
6623,Nagavara,440.0,3.0,35.0,3,7954.545454545455
6624,Nagavarapalya,1392.0,2.0,99.0,2,7112.068965517241
6625,Nagavarapalya,705.0,1.0,52.5,1,7446.808510638298
6626,Nagavarapalya,1300.0,3.0,80.0,3,6153.846153846154
6627,Nagavarapalya,705.0,1.0,57.0,1,8085.106382978724
6628,Nagavarapalya,705.0,1.0,55.0,1,7801.418439716312
6629,Nagavarapalya,705.0,1.0,57.0,1,8085.106382978724
6630,Nagavarapalya,1335.0,2.0,110.0,2,8239.700374531834
6631,Nagavarapalya,1260.0,2.0,85.5,2,6785.714285714285
6632,Nagawara Junction,3500.0,4.0,245.0,4,7000.0
6633,Nagawara Junction,600.0,2.0,30.0,2,5000.0
6634,Nagawara Junction,3602.0,4.0,280.0,4,7773.459189339256
6635,Nagawara Junction,500.0,1.0,51.0,1,10200.0
6636,Nagondanahalli,1207.0,2.0,43.5,2,3603.976801988401
6637,Nagondanahalli,1641.0,3.0,66.0,3,4021.9378427787933
6638,Nagondanahalli,1178.0,2.0,47.0,2,3989.8132427843802
6639,Nagondanahalli,1095.0,2.0,45.0,2,4109.58904109589
6640,Naidu Layout,1350.0,3.0,81.0,3,6000.0
6641,Nallurhalli,1250.0,2.0,65.0,2,5200.0
6642,Nallurhalli,1520.0,3.0,80.0,3,5263.1578947368425
6643,Nallurhalli,1044.0,2.0,60.0,2,5747.126436781609
6644,Nallurhalli,1620.0,3.0,95.0,3,5864.197530864198
6645,Nallurhalli,1265.0,2.0,68.0,2,5375.494071146245
6646,Nallurhalli,1100.0,2.0,62.0,2,5636.363636363636
6647,Nandi Hills,3200.0,4.0,200.0,4,6250.0
6648,Nandini Layout,1200.0,2.0,110.0,2,9166.666666666666
6649,Nanjappa Garden,2150.0,6.0,205.0,6,9534.883720930233
6650,Nanjappa Layout,1069.0,2.0,55.0,2,5144.9953227315245
6651,Nanjappa Layout,1800.0,3.0,85.0,3,4722.222222222223
6652,Narayana Nagar 1st Block,1360.0,2.0,65.0,3,4779.411764705882
6653,Narayanapura,1308.0,2.0,89.04,2,6807.339449541284
6654,Narayanapura,1566.0,3.0,83.3,3,5319.284802043423
6655,Narayanapura,1485.0,3.0,85.0,3,5723.905723905724
6656,Narayanapura,1302.0,2.0,69.1,2,5307.219662058371
6657,Narayanapura,1308.0,2.0,89.04,2,6807.339449541284
6658,Narayanapura,2357.0,3.0,135.0,3,5727.619855748833
6659,Narayanapura,2357.0,3.0,135.0,3,5727.619855748833
6660,Narayanapura,1469.0,2.0,99.14,2,6748.8087134104835
6661,Nayandanahalli,1600.0,7.0,104.0,7,6500.0
6662,Nayandanahalli,985.0,2.0,55.0,2,5583.756345177665
6663,Nayandanahalli,1350.0,2.0,68.0,3,5037.037037037037
6664,Nayandanahalli,1035.0,2.0,60.0,2,5797.101449275362
6665,Near International Airport,2100.0,4.0,150.0,4,7142.857142857143
6666,Neeladri Nagar,1053.0,2.0,45.0,2,4273.504273504273
6667,Neeladri Nagar,1363.0,2.0,68.0,2,4988.994864269993
6668,Neeladri Nagar,2556.0,3.0,133.0,3,5203.442879499217
6669,Neeladri Nagar,674.0,1.0,21.0,1,3115.727002967359
6670,Neeladri Nagar,527.0,1.0,26.0,1,4933.586337760911
6671,Neeladri Nagar,1167.0,2.0,38.0,3,3256.212510711225
6672,Neeladri Nagar,1060.0,2.0,35.0,2,3301.8867924528304
6673,Neeladri Nagar,640.0,1.0,20.5,1,3203.125
6674,Neeladri Nagar,4000.0,12.0,160.0,10,4000.0
6675,Neeladri Nagar,1105.0,2.0,30.0,2,2714.9321266968327
6676,Neeladri Nagar,1100.0,2.0,30.0,2,2727.2727272727275
6677,Neeladri Nagar,2111.0,3.0,103.0,3,4879.204168640455
6678,Neelamangala,1163.0,2.0,68.0,2,5846.947549441101
6679,Nehru Nagar,1775.0,3.0,110.0,3,6197.183098591549
6680,Nehru Nagar,2363.0,5.0,120.0,4,5078.290308929327
6681,Nehru Nagar,2342.0,3.0,115.0,4,4910.333048676345
6682,Nehru Nagar,967.0,2.0,41.1,2,4250.258531540848
6683,Nehru Nagar,1374.0,3.0,72.0,3,5240.174672489083
6684,Nehru Nagar,1674.0,3.0,90.0,3,5376.344086021505
6685,Nehru Nagar,1269.0,2.0,63.0,3,4964.5390070921985
6686,Nehru Nagar,1100.0,2.0,50.0,2,4545.454545454545
6687,Nehru Nagar,1674.0,3.0,81.0,3,4838.709677419355
6688,Nelamangala,1095.0,2.0,40.0,2,3652.9680365296804
6689,Nelamangala,1470.0,4.0,34.5,4,2346.938775510204
6690,Nelamangala,820.0,2.0,24.0,2,2926.829268292683
6691,Nelamangala,2600.0,3.0,95.0,4,3653.846153846154
6692,Nelamangala,820.0,2.0,30.0,2,3658.5365853658536
6693,New Gurappana Palya,1100.0,2.0,48.0,2,4363.636363636364
6694,New Gurappana Palya,2000.0,4.0,130.0,3,6500.0
6695,New Gurappana Palya,3000.0,4.0,300.0,5,10000.0
6696,New Gurappana Palya,1250.0,3.0,40.0,3,3200.0
6697,New Thippasandra,817.0,2.0,120.0,4,14687.882496940025
6698,New Thippasandra,1500.0,3.0,95.0,3,6333.333333333333
6699,New Thippasandra,2400.0,6.0,400.0,6,16666.666666666668
6700,New Thippasandra,1020.0,2.0,70.0,2,6862.745098039216
6701,Ngef Layout,1415.0,3.0,78.0,3,5512.367491166077
6702,Ngef Layout,3000.0,2.0,510.0,2,17000.0
6703,Ngef Layout,1800.0,3.0,88.0,3,4888.888888888889
6704,Nobo Nagar,1424.0,2.0,55.0,3,3862.3595505617977
6705,Nobo Nagar,1200.0,2.0,45.0,2,3750.0
6706,Nyanappana Halli,920.0,2.0,37.0,2,4021.7391304347825
6707,Nyanappana Halli,1065.0,2.0,58.0,2,5446.0093896713615
6708,Nyanappana Halli,1140.0,2.0,49.0,2,4298.245614035088
6709,OLd Gurappanapalya,2000.0,3.0,160.0,3,8000.0
6710,OLd Gurappanapalya,2849.0,5.0,250.0,4,8775.008775008775
6711,OLd Gurappanapalya,1942.0,3.0,155.0,3,7981.462409886714
6712,OMBR Layout,2420.0,3.0,185.0,3,7644.628099173554
6713,OMBR Layout,1078.0,2.0,65.0,2,6029.684601113173
6714,OMBR Layout,1101.0,2.0,65.5,2,5949.13714804723
6715,OMBR Layout,1041.0,2.0,65.5,2,6292.026897214217
6716,OMBR Layout,1300.0,2.0,80.0,2,6153.846153846154
6717,OMBR Layout,2400.0,5.0,275.0,5,11458.333333333334
6718,OMBR Layout,1085.0,2.0,64.0,2,5898.617511520737
6719,OMBR Layout,1855.0,3.0,145.0,3,7816.711590296496
6720,OMBR Layout,1050.0,2.0,48.0,2,4571.428571428572
6721,OMBR Layout,1730.0,3.0,93.0,3,5375.722543352601
6722,OMBR Layout,1165.0,2.0,88.5,2,7596.56652360515
6723,OMBR Layout,1101.0,2.0,66.0,2,5994.550408719346
6724,OMBR Layout,3400.0,4.0,275.0,4,8088.235294117647
6725,OMBR Layout,1580.0,3.0,75.0,3,4746.835443037975
6726,"Off Sarjapur Road, ",1798.0,3.0,89.0,3,4949.944382647386
6727,"Off Sarjapur Road, ",1518.0,3.0,76.0,3,5006.587615283267
6728,"Off Sarjapur Road, ",1161.0,2.0,59.0,2,5081.82601205857
6729,"Off Sarjapur Road, ",1298.0,2.0,65.0,2,5007.704160246533
6730,Old Airport Road,2732.0,4.0,204.0,4,7467.0571010248905
6731,Old Airport Road,1875.0,2.0,110.0,3,5866.666666666667
6732,Old Airport Road,3356.0,4.0,251.0,4,7479.141835518474
6733,Old Airport Road,1206.0,2.0,75.0,2,6218.905472636816
6734,Old Airport Road,2774.0,4.0,207.0,4,7462.148521989906
6735,Old Airport Road,2690.0,4.0,191.0,4,7100.371747211896
6736,Old Airport Road,2690.0,4.0,199.0,4,7397.769516728625
6737,Old Airport Road,1655.0,2.0,97.65,2,5900.302114803625
6738,Old Airport Road,1075.0,2.0,60.0,2,5581.395348837209
6739,Old Airport Road,1858.0,2.0,167.0,3,8988.15931108719
6740,Old Airport Road,1150.0,2.0,90.0,2,7826.086956521739
6741,Old Airport Road,2690.0,4.0,191.0,4,7100.371747211896
6742,Old Airport Road,2658.0,5.0,187.0,4,7035.364936042137
6743,Old Airport Road,946.0,2.0,58.0,2,6131.0782241014795
6744,Old Airport Road,2774.0,4.0,208.0,4,7498.197548666186
6745,Old Airport Road,2774.0,4.0,208.0,4,7498.197548666186
6746,Old Airport Road,3200.0,4.0,280.0,4,8750.0
6747,Old Airport Road,2690.0,4.0,201.0,4,7472.118959107806
6748,Old Airport Road,1145.0,2.0,75.0,2,6550.218340611354
6749,Old Airport Road,2732.0,4.0,194.0,4,7101.024890190337
6750,Old Airport Road,2658.0,5.0,189.0,4,7110.609480812641
6751,Old Airport Road,2774.0,4.0,197.0,4,7101.658255227109
6752,Old Airport Road,3496.0,4.0,262.0,4,7494.279176201373
6753,Old Airport Road,2774.0,4.0,197.0,4,7101.658255227109
6754,Old Airport Road,2732.0,4.0,204.0,4,7467.0571010248905
6755,Old Airport Road,1798.0,3.0,150.0,3,8342.602892102335
6756,Old Airport Road,2774.0,4.0,208.0,4,7498.197548666186
6757,Old Airport Road,1184.0,2.0,78.0,2,6587.8378378378375
6758,Old Airport Road,3504.0,4.0,262.0,4,7477.16894977169
6759,Old Airport Road,1055.0,2.0,75.0,2,7109.004739336493
6760,Old Madras Road,1425.0,2.0,94.0,3,6596.491228070176
6761,Old Madras Road,3715.0,6.0,224.5,4,6043.06864064603
6762,Old Madras Road,3630.0,6.0,195.0,4,5371.900826446281
6763,Old Madras Road,1350.0,3.0,58.99,3,4369.62962962963
6764,Old Madras Road,935.0,2.0,45.0,2,4812.834224598931
6765,Old Madras Road,3715.0,6.0,200.5,4,5397.039030955585
6766,Old Madras Road,1720.0,3.0,100.0,3,5813.953488372093
6767,Old Madras Road,1200.0,2.0,72.0,2,6000.0
6768,Old Madras Road,1225.0,2.0,53.55,2,4371.428571428572
6769,Old Madras Road,1100.0,2.0,70.0,2,6363.636363636364
6770,Old Madras Road,2760.0,5.0,157.0,3,5688.405797101449
6771,Old Madras Road,1171.0,2.0,75.0,2,6404.782237403928
6772,Old Madras Road,935.0,2.0,45.0,2,4812.834224598931
6773,Old Madras Road,4500.0,7.0,294.0,5,6533.333333333333
6774,Old Madras Road,2640.0,5.0,142.0,3,5378.787878787879
6775,Old Madras Road,1065.0,2.0,47.86,2,4493.896713615023
6776,Old Madras Road,2010.0,3.0,125.0,4,6218.905472636816
6777,Old Madras Road,2010.0,3.0,115.0,4,5721.393034825871
6778,Old Madras Road,1480.0,2.0,84.0,3,5675.675675675676
6779,Old Madras Road,2990.0,5.0,210.0,3,7023.411371237458
6780,Old Madras Road,1210.0,2.0,74.0,2,6115.702479338843
6781,Old Madras Road,1171.0,2.0,72.0,2,6148.590947907771
6782,Old Madras Road,3630.0,6.0,196.0,4,5399.449035812672
6783,Old Madras Road,1480.0,3.0,95.0,3,6418.918918918919
6784,Old Madras Road,1425.0,2.0,74.31,3,5214.736842105263
6785,Old Madras Road,1210.0,2.0,80.0,2,6611.570247933884
6786,Old Madras Road,1859.0,3.0,121.0,3,6508.87573964497
6787,Old Madras Road,2990.0,5.0,173.0,3,5785.953177257525
6788,Old Madras Road,4000.0,4.0,225.0,4,5625.0
6789,Old Madras Road,3900.0,4.0,175.0,4,4487.179487179487
6790,Old Madras Road,2300.0,3.0,142.0,3,6173.913043478261
6791,Old Madras Road,3630.0,6.0,207.0,4,5702.479338842975
6792,Old Madras Road,1210.0,2.0,80.0,2,6611.570247933884
6793,Old Madras Road,1210.0,2.0,77.0,2,6363.636363636364
6794,Old Madras Road,5020.0,7.0,287.0,5,5717.131474103586
6795,Old Madras Road,3715.0,6.0,212.5,4,5720.053835800808
6796,Old Madras Road,1330.0,2.0,74.0,2,5563.909774436091
6797,Old Madras Road,1720.0,3.0,106.0,3,6162.790697674419
6798,Old Madras Road,2640.0,5.0,150.0,3,5681.818181818182
6799,Old Madras Road,2990.0,3.0,170.0,3,5685.61872909699
6800,Old Madras Road,1530.0,3.0,76.34,3,4989.5424836601305
6801,Old Madras Road,1171.0,2.0,73.0,2,6233.98804440649
6802,Old Madras Road,1630.0,3.0,110.0,3,6748.4662576687115
6803,Old Madras Road,1165.0,2.0,52.0,2,4463.519313304721
6804,Old Madras Road,2640.0,2.0,170.0,2,6439.393939393939
6805,Old Madras Road,1165.0,2.0,51.42,2,4413.733905579399
6806,Omarbagh Layout,3300.0,5.0,318.0,4,9636.363636363636
6807,Omarbagh Layout,3317.5,5.0,268.5,4,8093.443858327054
6808,Outer Ring Road East,1198.0,2.0,84.0,2,7011.686143572621
6809,Outer Ring Road East,4051.0,4.0,345.0,4,8516.415699827203
6810,Outer Ring Road East,1500.0,2.0,97.0,3,6466.666666666667
6811,Outer Ring Road East,3664.0,3.0,325.0,3,8870.087336244542
6812,Outer Ring Road East,1738.0,3.0,110.0,3,6329.113924050633
6813,P&T Layout,1242.0,2.0,39.7,2,3196.45732689211
6814,P&T Layout,1206.0,2.0,38.5,2,3192.3714759535656
6815,Padmanabhanagar,1020.0,2.0,63.0,2,6176.470588235294
6816,Padmanabhanagar,1176.0,2.0,62.0,2,5272.108843537415
6817,Padmanabhanagar,1258.0,2.0,115.0,2,9141.494435612083
6818,Padmanabhanagar,1708.0,2.0,90.5,3,5298.594847775175
6819,Padmanabhanagar,1100.0,2.0,65.0,2,5909.090909090909
6820,Padmanabhanagar,3400.0,3.0,210.0,4,6176.470588235294
6821,Padmanabhanagar,1531.0,2.0,75.0,3,4898.758981058132
6822,Padmanabhanagar,1400.0,3.0,65.0,3,4642.857142857143
6823,Padmanabhanagar,1360.0,2.0,75.0,3,5514.705882352941
6824,Padmanabhanagar,4500.0,4.0,360.0,3,8000.0
6825,Padmanabhanagar,1200.0,2.0,60.0,2,5000.0
6826,Padmanabhanagar,1710.0,2.0,90.63,3,5300.0
6827,Padmanabhanagar,1000.0,1.0,90.0,2,9000.0
6828,Padmanabhanagar,1067.0,2.0,52.0,2,4873.477038425492
6829,Padmanabhanagar,1250.0,2.0,70.0,3,5600.0
6830,Padmanabhanagar,1350.0,3.0,71.55,3,5300.0
6831,Padmanabhanagar,1360.0,3.0,75.0,3,5514.705882352941
6832,Padmanabhanagar,1100.0,2.0,60.0,2,5454.545454545455
6833,Padmanabhanagar,2051.0,3.0,180.0,3,8776.206728425159
6834,Padmanabhanagar,2051.0,3.0,170.0,3,8288.639687957095
6835,Pai Layout,1006.0,2.0,35.0,2,3479.1252485089462
6836,Pai Layout,1550.0,2.0,90.0,3,5806.451612903225
6837,Pai Layout,1050.0,2.0,40.0,2,3809.5238095238096
6838,Pai Layout,1400.0,2.0,67.0,3,4785.714285714285
6839,Pai Layout,1100.0,2.0,50.0,2,4545.454545454545
6840,Pai Layout,1255.0,2.0,80.0,2,6374.501992031873
6841,Pai Layout,1075.0,2.0,35.0,2,3255.813953488372
6842,Pai Layout,1400.0,2.0,57.5,2,4107.142857142857
6843,Pai Layout,1175.0,2.0,60.0,2,5106.382978723404
6844,Pai Layout,810.0,2.0,34.5,2,4259.259259259259
6845,Pai Layout,1000.0,2.0,34.0,2,3400.0
6846,Pai Layout,1000.0,2.0,42.0,2,4200.0
6847,Pai Layout,3800.0,6.0,175.0,6,4605.263157894737
6848,Pai Layout,1068.0,2.0,48.0,2,4494.38202247191
6849,Pai Layout,1510.0,2.0,65.0,3,4304.635761589404
6850,Pai Layout,1500.0,2.0,58.0,3,3866.6666666666665
6851,Pai Layout,1600.0,2.0,65.0,3,4062.5
6852,Palace Guttahalli,660.0,2.0,100.0,3,15151.515151515152
6853,Palace Guttahalli,1680.0,4.0,250.0,6,14880.952380952382
6854,Palace Guttahalli,875.0,3.0,115.0,3,13142.857142857143
6855,Palace Road,1480.0,2.0,145.0,3,9797.297297297297
6856,Palanahalli,4346.0,5.0,500.0,4,11504.83202945237
6857,Pampa Extension,993.0,2.0,45.5,2,4582.074521651561
6858,Pampa Extension,1178.0,2.0,80.0,2,6791.171477079796
6859,Panathur,1359.0,2.0,87.0,2,6401.766004415011
6860,Panathur,1438.0,2.0,100.0,2,6954.102920723227
6861,Panathur,1688.0,3.0,118.0,3,6990.521327014218
6862,Panathur,1695.0,3.0,90.0,3,5309.734513274337
6863,Panathur,1198.0,2.0,77.0,2,6427.378964941569
6864,Panathur,1180.0,2.0,70.0,2,5932.203389830508
6865,Panathur,1546.0,3.0,99.0,3,6403.622250970246
6866,Panathur,1370.0,2.0,75.0,3,5474.4525547445255
6867,Panathur,1000.0,2.0,65.3,2,6530.0
6868,Panathur,1109.0,2.0,63.0,2,5680.793507664563
6869,Panathur,1000.0,2.0,68.0,2,6800.0
6870,Panathur,1255.0,2.0,79.0,2,6294.820717131474
6871,Panathur,1205.0,2.0,62.9,2,5219.9170124481325
6872,Panathur,1198.0,2.0,82.0,2,6844.741235392321
6873,Panathur,1235.0,2.0,65.0,2,5263.1578947368425
6874,Panathur,1210.0,2.0,80.0,2,6611.570247933884
6875,Panathur,1210.0,2.0,77.0,2,6363.636363636364
6876,Panathur,661.0,1.0,40.0,1,6051.437216338881
6877,Panathur,1210.0,2.0,78.0,2,6446.280991735537
6878,Panathur,1861.0,3.0,92.0,3,4943.5787211176785
6879,Panathur,1050.0,2.0,60.0,2,5714.285714285715
6880,Panathur,1398.0,2.0,97.0,2,6938.483547925608
6881,Panathur,1065.0,2.0,58.0,2,5446.0093896713615
6882,Panathur,1007.0,2.0,64.0,2,6355.511420059583
6883,Panathur,1210.0,2.0,77.93,2,6440.495867768595
6884,Panathur,1230.0,2.0,80.0,2,6504.065040650406
6885,Panathur,980.0,2.0,57.0,2,5816.326530612245
6886,Panathur,1075.0,2.0,60.0,2,5581.395348837209
6887,Panathur,1210.0,2.0,69.0,2,5702.479338842975
6888,Panathur,1343.0,2.0,76.0,2,5658.972449739389
6889,Panduranga Nagar,1827.0,3.0,100.0,3,5473.453749315819
6890,Parappana Agrahara,1194.0,2.0,47.0,2,3936.348408710218
6891,Parappana Agrahara,1194.0,2.0,47.0,2,3936.348408710218
6892,Parappana Agrahara,1194.0,2.0,46.0,2,3852.5963149078725
6893,Parappana Agrahara,1194.0,2.0,47.0,2,3936.348408710218
6894,Parappana Agrahara,1194.0,2.0,46.0,2,3852.5963149078725
6895,Parappana Agrahara,1194.0,2.0,47.0,2,3936.348408710218
6896,Parappana Agrahara,1194.0,2.0,47.0,2,3936.348408710218
6897,Parappana Agrahara,1092.0,2.0,43.0,2,3937.7289377289376
6898,Parappana Agrahara,1194.0,2.0,45.0,2,3768.8442211055276
6899,Parappana Agrahara,1200.0,1.0,45.0,1,3750.0
6900,Parappana Agrahara,1194.0,2.0,46.0,2,3852.5963149078725
6901,Parappana Agrahara,1194.0,2.0,47.0,2,3936.348408710218
6902,Parappana Agrahara,1194.0,2.0,47.0,2,3936.348408710218
6903,Parappana Agrahara,1194.0,2.0,46.0,2,3852.5963149078725
6904,Parappana Agrahara,1194.0,2.0,46.0,2,3852.5963149078725
